sample_id,email_hash,request_id,provider_request_id,true_label,model,provider,model_id,temperature,status,error_type,error_message,parse_error,attempts,latency_seconds,api_status_code,predicted_label,probability,remetente_suspeito,senso_urgencia_medo,solicitacao_dados_sensiveis,links_suspeitos,erros_gramaticais,email_nao_solicitado,saudacao_generica,anexos_suspeitos,formatacao_estranha,oferta_boa_demais,dominio_suspeito,remetente_falsificado,historias_elaboradas,personalizacao_excessiva,falta_contato,conteudo_emocional,inconsistencias_contato,anexos_estranhos,endereco_resposta_diferente,botoes_enganosos,score_risco_geral,score_confianca,score_urgencia,score_solicitacao_sensivel,score_suspeita_links,explanation,contato_ausente_ou_inconsistente
email_00977,a9d372da3e1d571c,groq-qwen3-32b:email_00977:7812f6de6e2f,req_01kqwkae2cfxg96s2d3jn1b6tr,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,30.4907,200,phishing,0.75,1,0,0,0,1,1,0,0,1,0,0,1.0,0,0,1.0,0,0.0,0.0,0,0,7,2,1,0,0,"Email com conteúdo incoerente, erros gramaticais e remetente não identificado",
email_01304,ed5cbee322ba06fd,groq-qwen3-32b:email_01304:8b54a6293125,req_01kqwkt3pzer7tmmg4dzwr65y8,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,27.7875,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,1,0,0,0,Email acadêmico técnico sem elementos de phishing,
email_01323,25e3e561b36bcb27,groq-qwen3-32b:email_01323:7d7dc9200e27,req_01kqwjzsrnfr3rybmvv9vp6ab6,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,23.3226,200,phishing,0.92,1,1,0,1,1,1,0,0,0,0,1,1.0,0,0,1.0,1,1.0,0.0,0,0,10,10,10,10,10,"Suspeito remetente, links perigosos, urgência e domínio não verificado",
email_01396,4150f5757f5b1ac4,groq-qwen3-32b:email_01396:e5a4110b6081,req_01kqwkme74f19bzmxtjcj78eas,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,25.2692,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,10,10,10,Email legítimo da Stanford University com informações de contato válidas e link seguro,
email_01489,d23e460567ec117e,groq-qwen3-32b:email_01489:5a5f608e4cf5,req_01kqwkj5bmemstz2j5prfwda31,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,22.7231,200,phishing,0.92,1,0,0,0,1,1,1,0,1,1,0,0.0,0,0,1.0,0,0.0,0.0,0,0,10,10,10,0,0,"Email com erros gramaticais, oferta suspeita e falta de contato. Oferece software caro por preços baixos sem links ou domínio claro.",
email_01668,97bd723d4285c893,groq-qwen3-32b:email_01668:413fe8c10733,req_01kqwk17pgeapsb693sr0qzej0,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,23.5288,200,phishing,0.95,1,1,1,1,1,1,1,0,1,1,0,1.0,1,0,1.0,1,1.0,0.0,0,0,10,5,10,10,10,"Urgência, oferta suspeita, links e erros gramaticais indicam phishing",
email_01940,b9d66f99a561d4c9,groq-qwen3-32b:email_01940:2bc78a7c1047,req_01kqwje46cfe4v55rjejcxrt61,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,28.5517,200,phishing,0.85,1,0,0,0,1,1,1,0,1,1,1,1.0,1,0,1.0,1,1.0,0.0,1,0,8,2,3,1,2,"Email com erros gramaticais, oferta suspeita e falta de credibilidade",
email_02504,9d60b651989d3261,groq-qwen3-32b:email_02504:8205803f42e0,req_01kqwkwwnhe5aak3r3j0ha38sf,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,29.691,200,phishing,0.95,1,0,0,1,1,1,1,0,1,1,1,1.0,0,0,1.0,1,1.0,0.0,1,1,0,0,0,0,0,"Conteúdo explícito, links suspeitos, falta de informações de contato e formatação irregular indicam phishing",
email_02505,97aaee9a44d516ca,groq-qwen3-32b:email_02505:34847770dd5a,req_01kqwjkh68e1bvx4k3kat9j1yb,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,22.6092,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email acadêmico com discussão linguística sem elementos de phishing,
email_02636,2fe395647995e735,groq-qwen3-32b:email_02636:68c88434e1f8,req_01kqwj42p5fn0bnf5kb7bz5626,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,26.2093,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,5,0,0,Email acadêmico legítimo com domínio confiável e conteúdo institucional,
email_02687,0fcd1fb935256ada,groq-qwen3-32b:email_02687:9898ade3c5e7,req_01kqwk81jref78benkatjq2wat,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,23.4258,200,phishing,0.95,1,1,1,1,1,1,1,0,1,1,1,1.0,1,0,1.0,1,0.0,0.0,0,0,0,0,0,0,0,"Email usa urgência, links suspeitos e oferta falsa para enganar usuários",
email_02830,2e1015929ac4736c,groq-qwen3-32b:email_02830:bf1860917215,req_01kqwjtqyse6fthe2zz7s7ryyy,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,24.8631,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,10,0,0,Email parece ser uma resposta legítima sobre ajuste de relógio,
email_02960,a87e2f93bb2dea7e,groq-qwen3-32b:email_02960:bcb812d7cb25,req_01kqwkybm1e6e9xe05vwdhvtza,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,23.0317,200,safe,0.25,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,1.0,0,0.0,0.0,0,0,10,10,10,0,0,Email curto sobre realocacao de medidor com poucos elementos suspeitos,
email_03936,2e1cfa82b035c26c,groq-qwen3-32b:email_03936:2d00df37a27d,req_01kqwjbwjqfw4vhhz0xa1qpnrt,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,22.8137,200,phishing,0.3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0.0,0.0,0,0,1,0,0,0,0,"Email vazio, impossível avaliar conteúdo.",
email_03946,da43452b19dadba2,groq-qwen3-32b:email_03946:ff6d8d9a5d57,req_01kqwkzr87e7088jpav2vcbwfv,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,22.9889,200,phishing,0.95,0,1,1,0,1,1,1,0,1,0,0,0.0,1,0,0.0,1,0.0,0.0,0,0,9,1,8,9,2,"Email solicita dados sensíveis com urgência, saudação genérica e formatação irregular",
email_04643,3263584838324ab5,groq-qwen3-32b:email_04643:ffed0c2bed4b,req_01kqwj506nf7rty98whx0a9qkt,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,30.959,200,safe,0.15,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,5,5,0,Email de solicitação de alteração de relatório com comunicação direta e sem elementos suspeitos,
email_04652,38dfdf62cb535f14,groq-qwen3-32b:email_04652:6731990ace32,req_01kqwkn5paf1hvb4amthecbkj4,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,23.835,200,safe,0.25,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,5,0,0,"Email de atualização corporativa com formatação irregular e espaçamento inconsistente, mas sem solicitações suspeitas ou links",
email_04781,ae50b92ade5c4aa6,groq-qwen3-32b:email_04781:18d4c4bc41f5,req_01kqwjnxgxe2zbtqba0ydqcr0p,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,24.1211,200,safe,0.15,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,10,5,5,Email corporativo legítimo sobre treinamento interno com remetente verificável e conteúdo profissional,
email_04817,0d07175b7afe4acd,groq-qwen3-32b:email_04817:9192ac5db42d,req_01kqwjwx4memrsm6j5gmegx03e,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,24.4511,200,phishing,0.3,0,0,0,0,1,0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,1.0,0,0,3,7,1,0,0,Anexo suspeito e formatacao estranha,
email_05133,fba6e9ba0618f4cf,groq-qwen3-32b:email_05133:c4c0120a0b77,req_01kqwj5rbaf8b9tfjjvwytqb1e,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,23.8649,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,"Email legítimo com solicitação técnica específica, sem elementos de phishing",
email_05150,bf2c289b67fc70ee,groq-qwen3-32b:email_05150:e1aae915a442,req_01kqwhy8c5f3gv84br2crvahak,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,2.9387,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,5,0,0,"Email corporativo legítimo com conteúdo técnico sobre estruturas de propriedade, sem elementos suspeitos",
email_05220,b931a653ac2a87c1,groq-qwen3-32b:email_05220:2ef6b0c8bd96,req_01kqwk36swerh8svhk8eem02yz,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,26.8098,200,phishing,0.92,1,1,0,1,0,1,1,0,0,1,1,0.0,1,0,1.0,1,1.0,0.0,0,0,10,10,10,10,10,"Email com oferta suspeita, links perigosos e senso de urgência",
email_05398,d2162d66ef1889a2,groq-qwen3-32b:email_05398:9922543a0366,req_01kqwjs9nhfkrarkc0480pyypm,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,29.3534,200,safe,0.05,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,1,0,0,0,Mensagem casual sem elementos de phishing,
email_05685,845fe6ece191e34b,groq-qwen3-32b:email_05685:3f70936c5c2a,req_01kqwjchspeb184c95pvx6rsxs,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,21.8955,200,phishing,0.95,1,1,1,1,1,1,1,0,1,1,1,0.0,0,0,1.0,1,1.0,0.0,1,1,10,5,10,10,10,"Email com ofertas suspeitas de medicamento, links maliciosos e formatacao obfusca",
email_05995,c8b916510ed42818,groq-qwen3-32b:email_05995:b25738dbf8bf,req_01kqwkqp0se37be55tvrdczqc4,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,25.411,200,phishing,0.85,1,0,0,1,1,1,1,0,1,1,1,1.0,1,0,1.0,1,1.0,0.0,0,0,8,2,4,1,9,"Email com links suspeitos, erros gramaticais, formatacao estranha e dominio suspeito",
email_06033,37c0cf7fd50ed283,groq-qwen3-32b:email_06033:98fd555a738d,req_01kqwjw5gze7m9vfna3depxz32,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,22.6107,200,safe,0.1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,"Email legítimo com convite para encontro social, sem elementos de phishing",
email_06713,a0cd2aae75b74ef6,groq-qwen3-32b:email_06713:3e8516e01545,req_01kqwkedcfejkbf89c6b8mys6z,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,31.3863,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,5,0,5,Email parece ser um encaminhamento de notícias legítimo,
email_06725,b4d8fb82e78cf583,groq-qwen3-32b:email_06725:c7bc38ced614,req_01kqwk9ftxeg6r2j11nbqmd5xg,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,23.2084,200,safe,0.15,0,0,0,0,0,1,1,0,1,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,5,0,0,"Email acadêmico legítimo com chamada para submissão de artigos, contatos oficiais e formatação inconsistente mas não suspeita",
email_06794,c8f3eaa2c3d745ea,groq-qwen3-32b:email_06794:5540ba5424a5,req_01kqwj6fr4f8y8wkgx2yyafwsq,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,24.4566,200,phishing,0.95,1,0,0,0,1,1,0,0,1,1,1,1.0,1,0,1.0,0,1.0,0.0,0,0,10,5,10,0,0,"Email com erros gramaticais, formatacao estranha, oferta suspeita de medicamentos e texto aleatorio no final",
email_06835,e35f1ced7465cd36,groq-qwen3-32b:email_06835:14bcf13c79d2,req_01kqwjb5e1ea8812531tqgxcsm,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,24.5525,200,phishing,0.92,0,0,0,0,0,1,1,0,1,0,0,0.0,0,0,1.0,0,1.0,0.0,0,0,10,10,10,0,0,"Email não solicitado com saudação genérica, formatação estranha e falta de informações de contato",
email_07246,adaefe98c93c4d12,groq-qwen3-32b:email_07246:4545e4623c24,req_01kqwk4px8estrc3brgdk6zm2r,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,22.8149,200,safe,0.15,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,10,0,0,Email parece ser um trecho de mensagem corporativa legítima com baixo risco,
email_07255,356154d8d43f61ac,groq-qwen3-32b:email_07255:8eed768aa55c,req_01kqwjmf5ve1y8qhs3w2rjva82,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,31.2092,200,phishing,0.92,1,1,0,1,1,1,1,0,1,1,1,1.0,1,0,1.0,1,1.0,0.0,0,0,9,1,8,1,9,"Email com urgencia, links suspeitos, erros gramaticais e oferta boa demais",
email_07746,adffbf2373387f13,groq-qwen3-32b:email_07746:46d9c8e98f8a,req_01kqwj7z2cfs493ys1bngqfd87,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,23.9446,200,phishing,0.92,1,1,0,0,1,1,1,0,1,1,0,1.0,1,0,1.0,1,1.0,0.0,0,0,10,5,10,0,0,"Email contains multiple red flags including typos, urgency, unsolicited content, and fabricated investment stories",
email_08238,024282a3379cb734,groq-qwen3-32b:email_08238:d023a2b710cc,req_01kqwj77v9fr09dzw1bv23dqpt,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,24.6636,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,5,0,10,Conteúdo informativo sobre serviço de localização da AT&T Wireless,
email_08547,803273217299c58d,groq-qwen3-32b:email_08547:11d2a7df6da2,req_01kqwkc1f0eh8vsh14vx9twk7z,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,31.3117,200,safe,0.65,0,0,1,0,1,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,10,10,0,Email corporativo comum solicitando informacoes de horas trabalhadas,
email_08574,347baa8dc1a55478,groq-qwen3-32b:email_08574:4dd917b3897c,req_01kqwkgpkye0da77c6pr0v2s2v,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,24.041,200,phishing,0.75,0,1,0,0,1,1,1,0,0,1,0,0.0,0,0,1.0,1,0.0,0.0,0,0,10,10,10,0,0,"Email nao solicitado com erros gramaticais, senso de urgencia e falta de contato",
email_08633,3a108074a81c2914,groq-qwen3-32b:email_08633:d8d8af1d8d7e,req_01kqwjd89bebbsh2t2e9xyh3yg,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,23.3256,200,phishing,0.95,1,1,0,0,1,1,1,0,1,1,1,1.0,1,0,0.0,1,1.0,0.0,1,0,9,1,8,2,3,"Email falso com oferta milionária, urgência, erros gramaticais e domínio suspeito",
email_08940,da797acef801eb79,groq-qwen3-32b:email_08940:a308ad4299cb,req_01kqwkp3yxep987hn63q38rc21,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,30.3525,200,safe,0.2,0,0,0,1,0,1,1,0,0,0,1,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,0,0,10,Email de anúncio acadêmico com domínio suspeito e saudação genérica,
email_08962,7ef3880b2eb2fb62,groq-qwen3-32b:email_08962:beac4c304b58,req_01kqwkw06kes1b5qd08045kvrm,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,30.6765,200,safe,0.15,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,0,0,0,Email profissional com contato válido e domínio legítimo,
email_09057,8b204dc48f54de4a,groq-qwen3-32b:email_09057:fe80ea231ea5,req_01kqwjxkjjenbbafq14q580bkk,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,22.6559,200,safe,0.05,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email técnico legítimo de lista de discussão sem indicadores de phishing,
email_09271,ae613d4e15ec8661,groq-qwen3-32b:email_09271:77f8b88fe438,req_01kqwkknrcen8r7pr2hv2dcd7k,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,2,49.8266,200,phishing,0.75,1,0,0,1,0,1,1,0,1,1,1,0.0,1,0,1.0,1,1.0,0.0,0,1,7,2,3,1,7,"Email com domínio suspeito, links enganosos e promessas exageradas de tratamento médico",
email_09382,cd2985ff23294c2e,groq-qwen3-32b:email_09382:0d2dd41f8567,req_01kqwm0hqwew2bebr5hkj6tg7w,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,27.0596,200,phishing,0.85,1,0,0,1,1,1,1,0,1,1,1,0.0,0,0,1.0,0,0.0,0.0,0,0,8,2,1,0,7,"Email com link suspeito, domínio estranho, erros de formatação e oferta excessivamente boa",
email_09837,d226b9e5acef2423,groq-qwen3-32b:email_09837:7fccfb446d5a,req_01kqwk2d0ger38vcrqdjqx0rd4,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,37.765,200,safe,0.05,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,"Email técnico legítimo com discussão sobre bash/sed, sem indicadores de phishing",
email_09844,b1735000303bc736,groq-qwen3-32b:email_09844:db96cd99d191,req_01kqwkxn71et5sxq6kn7v07w4b,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,24.646,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,5,0,0,Conversa legítima entre desenvolvedores sobre código Python,
email_09897,4b81bf31c1c4af5f,groq-qwen3-32b:email_09897:ac99dcb631e8,req_01kqwkdermehzth7y7nj92gpky,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,22.7402,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,5,0,0,"Email acadêmico legítimo com chamada para tutoriais, sem indicadores de phishing",
email_10005,719aa95c6c416e48,groq-qwen3-32b:email_10005:9ecbc6f45d47,req_01kqwk6cs8ee9awfr4k2vwcjbk,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,31.0861,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Conteúdo de artigo político sem elementos de phishing,
email_10252,e9ab59c04c7ff9e2,groq-qwen3-32b:email_10252:cce894b93fc5,req_01kqwkv1d8f3maf78gzw2tw0ja,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,31.5325,200,safe,0.2,1,0,0,0,1,0,0,0,1,0,0,1.0,0,0,0.0,0,0.0,0.0,0,0,1,0,0,0,0,Email de negócios legítimo com discussões sobre contratos e reuniões,
email_10394,e551ca19aa1a5d0c,groq-qwen3-32b:email_10394:0c2e43446fa5,req_01kqwk5dkxedtvkyws7s4sjgqm,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,23.7512,200,phishing,0.95,1,1,0,0,1,1,1,0,1,1,1,1.0,1,0,1.0,1,1.0,0.0,1,0,9,1,8,3,1,,
email_10409,2d68850a3a134dc1,groq-qwen3-32b:email_10409:72c5a0806cf3,req_01kqwkz1pse6qvqzq2t3hq994v,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,22.5369,200,safe,0.15,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,5,0,0,Email legítimo com solicitação acadêmica e dados de contato válidos,
email_11078,2e1cfa82b035c26c,groq-qwen3-32b:email_11078:7ee716e59b4f,req_01kqwjgfzzfz5af62gm4vtw38q,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,2,49.0054,200,phishing,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0.0,0.0,0,0,10,5,0,0,0,"Email vazio, impossível avaliar conteúdo.",
email_11152,b022fc4b9107f7bb,groq-qwen3-32b:email_11152:d4ff6ad40d32,req_01kqwj8xj2fb2tttfb24wnvb2d,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,31.3149,200,phishing,0.92,1,0,0,1,1,1,1,0,1,1,1,1.0,0,0,1.0,1,1.0,0.0,0,0,10,5,10,0,10,"Email com links suspeitos, erros gramaticais, dominio suspeito e oferta boa demais",
email_11344,aa2a7ddb6ab8ec58,groq-qwen3-32b:email_11344:80b451d9b679,req_01kqwj1kdvfk3r90et1j2pxh7p,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,23.1298,200,phishing,0.95,1,0,1,1,1,1,1,0,1,1,1,0.0,1,0,1.0,1,1.0,0.0,0,1,9,1,3,8,7,"Email com erros, oferta suspeita, links e solicitação de dados sensíveis",
email_11627,fa49c80ba314ca02,groq-qwen3-32b:email_11627:72957d6d5a01,req_01kqwm4erae1f90tz17625n2js,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,29.8876,200,safe,0.1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email é um aviso de segurança legítimo de entidade conhecida com links oficiais,
email_11681,64333514f6362232,groq-qwen3-32b:email_11681:08e1b8bd6c1e,req_01kqwm67fpe2da1d9dcn03rwfm,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,27.6764,200,phishing,0.75,0,0,0,1,1,0,1,0,1,1,0,0.0,1,0,1.0,1,0.0,0.0,0,1,10,10,10,0,10,"Email com links suspeitos, erros gramaticais, formatacao estranha e oferta boa demais",
email_11712,8109f19a649abb71,groq-qwen3-32b:email_11712:1401ebe953f0,req_01kqwkfzqsezk9jv2x4r1dm7w7,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,23.8383,200,phishing,0.95,1,1,0,1,0,1,1,0,0,1,1,0.0,0,0,1.0,1,1.0,0.0,1,0,10,5,10,0,10,"Email promocional com links suspeitos, domínio não confiável e conteúdo emocional",
email_11842,57321ee74128f6cf,groq-qwen3-32b:email_11842:eb14447308a7,req_01kqwks8cfe44a3gjak5e0vtzv,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,27.4514,200,phishing,0.92,1,1,1,1,0,1,1,0,1,1,1,0.0,0,0,1.0,0,0.0,0.0,0,1,10,5,10,10,10,"Urgência, links suspeitos, falta de contato e oferta atraente indicam phishing",
email_11860,0c6fe9e8364bf721,groq-qwen3-32b:email_11860:780c64fd0967,req_01kqwj9n5pftmrw17zc9yvcprs,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,23.4303,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,5,0,10,"Email técnico legítimo sobre configuração de email, parte de lista de discussão conhecida",
email_11983,fc0d100863b90956,groq-qwen3-32b:email_11983:0e2f8f051ac7,req_01kqwk7b5feepsmd3xaps273z1,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,30.9037,200,phishing,0.95,1,1,1,0,0,1,1,0,1,1,1,0.0,0,0,1.0,1,0.0,0.0,0,0,1,0,1,1,0,"Email usa urgência, ofertas irrealistas e falta de contato. Domínio suspeito e solicita dados sensíveis.",
email_12243,d63b6ce3e7580003,groq-qwen3-32b:email_12243:eeec7451186c,req_01kqwm5c8we1ss71jy95j1cfyc,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,31.0981,200,safe,0.95,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email parece ser uma conversa genuína entre duas pessoas sobre equipamentos de rede e a compra de uma casa,
email_12341,8687172b4e252f63,groq-qwen3-32b:email_12341:e501cc95ced2,req_01kqwkb36cegpaxbvp3ffnedwq,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,22.0978,200,phishing,0.98,1,1,1,1,1,1,1,0,0,1,1,1.0,1,0,1.0,0,0.0,0.0,1,1,10,5,10,10,10,"Email falso de banco com urgência, oferta milionária e dados sensíveis solicitados",
email_12475,cb618d741758a6c6,groq-qwen3-32b:email_12475:0581c283f5db,req_01kqwj2avpfkranxqk3f9wv9et,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,23.0207,200,safe,0.2,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,5,0,0,"Email parece legítimo com conteúdo informativo sobre Enron, contato válido e sem solicitações suspeitas",
email_12749,c76bed20f562cc74,groq-qwen3-32b:email_12749:f4141dfd121e,req_01kqwj0x0mfjksjtsbwafykpdv,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,31.5177,200,phishing,0.85,0,0,0,0,1,1,0,0,1,0,0,0.0,0,0,1.0,1,0.0,0.0,0,0,0,0,0,0,0,,
email_12947,2e1cfa82b035c26c,groq-qwen3-32b:email_12947:344047b3744b,req_01kqwjqqdzegx94mhya6ev40t1,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,31.1229,200,phishing,0.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0.0,0.0,0,0,10,10,0,0,0,"Email vazio, nenhuma informação para avaliar conteúdo ou remetente",
email_13299,c62da74a580a82af,groq-qwen3-32b:email_13299:32034199afb4,req_01kqwjrd0ge4htzh2vs95t59jq,phishing,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,22.0933,200,phishing,0.95,1,1,0,1,1,1,1,0,1,1,1,1.0,0,0,1.0,1,0.0,0.0,0,0,10,10,10,10,10,"Dominio suspeito, urgencia, erros gramaticais, oferta irrealista e formatacao estranha indicam phishing",
